2024-09-01 00:55:39,372 - train_classifier_generate - INFO - Namespace(seed=0, gpus='0', data_dir='data/', epochs=50, batch_size=16, num_workers=4, num_classes=10, use_generator=True)
2024-09-01 00:55:45,314 - train_classifier_generate - INFO - 333320
2024-09-01 01:21:12,203 - train_classifier_generate - INFO - Epoch 13, Batch 10600: Loss 1.764763593673706
2024-09-01 01:21:12,931 - train_classifier_generate - INFO - Epoch 13, Batch 10700: Loss 1.798662781715393
2024-09-01 01:21:13,666 - train_classifier_generate - INFO - Epoch 13, Batch 10800: Loss 1.4796075820922852
2024-09-01 01:21:14,463 - train_classifier_generate - INFO - Epoch 13, Batch 10900: Loss 1.6349990367889404
2024-09-01 01:21:15,135 - train_classifier_generate - INFO - Epoch 13, Batch 11000: Loss 1.7756447792053223
2024-09-01 01:21:15,943 - train_classifier_generate - INFO - Epoch 13, Batch 11100: Loss 1.6109856367111206
2024-09-01 01:21:16,729 - train_classifier_generate - INFO - Epoch 13, Batch 11200: Loss 1.601454496383667
2024-09-01 01:21:17,469 - train_classifier_generate - INFO - Epoch 13, Batch 11300: Loss 1.5127208232879639
2024-09-01 01:21:18,247 - train_classifier_generate - INFO - Epoch 13, Batch 11400: Loss 1.7193681001663208
2024-09-01 01:21:19,050 - train_classifier_generate - INFO - Epoch 13, Batch 11500: Loss 1.5049254894256592
2024-09-01 01:21:19,840 - train_classifier_generate - INFO - Epoch 13, Batch 11600: Loss 1.500644326210022
2024-09-01 01:21:20,600 - train_classifier_generate - INFO - Epoch 13, Batch 11700: Loss 1.6304153203964233
2024-09-01 01:21:21,328 - train_classifier_generate - INFO - Epoch 13, Batch 11800: Loss 1.6489109992980957
2024-09-01 01:21:22,011 - train_classifier_generate - INFO - Epoch 13, Batch 11900: Loss 1.515939474105835
2024-09-01 01:21:22,807 - train_classifier_generate - INFO - Epoch 13, Batch 12000: Loss 1.5759398937225342
2024-09-01 01:21:23,509 - train_classifier_generate - INFO - Epoch 13, Batch 12100: Loss 1.6732549667358398
2024-09-01 01:21:24,297 - train_classifier_generate - INFO - Epoch 13, Batch 12200: Loss 1.6854019165039062
2024-09-01 01:21:25,034 - train_classifier_generate - INFO - Epoch 13, Batch 12300: Loss 1.5390969514846802
2024-09-01 01:21:25,721 - train_classifier_generate - INFO - Epoch 13, Batch 12400: Loss 1.582249402999878
2024-09-01 01:21:26,408 - train_classifier_generate - INFO - Epoch 13, Batch 12500: Loss 1.7212108373641968
2024-09-01 01:21:27,234 - train_classifier_generate - INFO - Epoch 13, Batch 12600: Loss 1.5725374221801758
2024-09-01 01:21:27,956 - train_classifier_generate - INFO - Epoch 13, Batch 12700: Loss 1.6673699617385864
2024-09-01 01:21:28,762 - train_classifier_generate - INFO - Epoch 13, Batch 12800: Loss 1.6061022281646729
2024-09-01 01:21:29,502 - train_classifier_generate - INFO - Epoch 13, Batch 12900: Loss 1.5012567043304443
2024-09-01 01:21:30,222 - train_classifier_generate - INFO - Epoch 13, Batch 13000: Loss 1.5304501056671143
2024-09-01 01:21:31,046 - train_classifier_generate - INFO - Epoch 13, Batch 13100: Loss 1.5637106895446777
2024-09-01 01:21:31,733 - train_classifier_generate - INFO - Epoch 13, Batch 13200: Loss 1.5938303470611572
2024-09-01 01:21:32,534 - train_classifier_generate - INFO - Epoch 13, Batch 13300: Loss 1.6119682788848877
2024-09-01 01:21:33,242 - train_classifier_generate - INFO - Epoch 13, Batch 13400: Loss 1.4957422018051147
2024-09-01 01:21:33,946 - train_classifier_generate - INFO - Epoch 13, Batch 13500: Loss 1.5819698572158813
2024-09-01 01:21:34,653 - train_classifier_generate - INFO - Epoch 13, Batch 13600: Loss 1.554587960243225
2024-09-01 01:21:35,430 - train_classifier_generate - INFO - Epoch 13, Batch 13700: Loss 1.5363800525665283
2024-09-01 01:21:36,142 - train_classifier_generate - INFO - Epoch 13, Batch 13800: Loss 1.550026535987854
2024-09-01 01:21:36,962 - train_classifier_generate - INFO - Epoch 13, Batch 13900: Loss 1.793555736541748
2024-09-01 01:21:37,674 - train_classifier_generate - INFO - Epoch 13, Batch 14000: Loss 1.5214155912399292
2024-09-01 01:21:38,435 - train_classifier_generate - INFO - Epoch 13, Batch 14100: Loss 1.5146644115447998
2024-09-01 01:21:39,225 - train_classifier_generate - INFO - Epoch 13, Batch 14200: Loss 1.6064049005508423
2024-09-01 01:21:39,965 - train_classifier_generate - INFO - Epoch 13, Batch 14300: Loss 1.606343150138855
2024-09-01 01:21:40,669 - train_classifier_generate - INFO - Epoch 13, Batch 14400: Loss 1.5991911888122559
2024-09-01 01:21:41,427 - train_classifier_generate - INFO - Epoch 13, Batch 14500: Loss 1.6253142356872559
2024-09-01 01:21:42,124 - train_classifier_generate - INFO - Epoch 13, Batch 14600: Loss 1.5498504638671875
2024-09-01 01:21:42,835 - train_classifier_generate - INFO - Epoch 13, Batch 14700: Loss 1.5245970487594604
2024-09-01 01:21:43,632 - train_classifier_generate - INFO - Epoch 13, Batch 14800: Loss 1.4934048652648926
2024-09-01 01:21:44,324 - train_classifier_generate - INFO - Epoch 13, Batch 14900: Loss 1.5358622074127197
2024-09-01 01:21:45,100 - train_classifier_generate - INFO - Epoch 13, Batch 15000: Loss 1.594774603843689
2024-09-01 01:21:45,998 - train_classifier_generate - INFO - Epoch 13, Batch 15100: Loss 1.5463756322860718
2024-09-01 01:21:46,716 - train_classifier_generate - INFO - Epoch 13, Batch 15200: Loss 1.5869548320770264
2024-09-01 01:21:47,428 - train_classifier_generate - INFO - Epoch 13, Batch 15300: Loss 1.6863441467285156
2024-09-01 01:21:48,256 - train_classifier_generate - INFO - Epoch 13, Batch 15400: Loss 1.5399879217147827
2024-09-01 01:21:48,958 - train_classifier_generate - INFO - Epoch 13, Batch 15500: Loss 1.709091067314148
2024-09-01 01:21:49,790 - train_classifier_generate - INFO - Epoch 13, Batch 15600: Loss 1.5915839672088623
2024-09-01 01:21:50,546 - train_classifier_generate - INFO - Epoch 13, Batch 15700: Loss 1.5413415431976318
2024-09-01 01:21:51,260 - train_classifier_generate - INFO - Epoch 13, Batch 15800: Loss 1.684116005897522
2024-09-01 01:21:52,070 - train_classifier_generate - INFO - Epoch 13, Batch 15900: Loss 1.6762804985046387
2024-09-01 01:21:52,789 - train_classifier_generate - INFO - Epoch 13, Batch 16000: Loss 1.65370512008667
2024-09-01 01:21:53,563 - train_classifier_generate - INFO - Epoch 13, Batch 16100: Loss 1.5081062316894531
2024-09-01 01:21:54,297 - train_classifier_generate - INFO - Epoch 13, Batch 16200: Loss 1.6768022775650024
2024-09-01 01:21:55,103 - train_classifier_generate - INFO - Epoch 13, Batch 16300: Loss 1.7815399169921875
2024-09-01 01:21:55,802 - train_classifier_generate - INFO - Epoch 13, Batch 16400: Loss 1.5758901834487915
2024-09-01 01:21:56,579 - train_classifier_generate - INFO - Epoch 13, Batch 16500: Loss 1.8554457426071167
2024-09-01 01:21:57,275 - train_classifier_generate - INFO - Epoch 13, Batch 16600: Loss 1.7130720615386963
2024-09-01 01:21:58,093 - train_classifier_generate - INFO - Epoch 13, Batch 16700: Loss 1.545258641242981
2024-09-01 01:21:58,856 - train_classifier_generate - INFO - Epoch 13, Batch 16800: Loss 1.6877100467681885
2024-09-01 01:21:59,608 - train_classifier_generate - INFO - Epoch 13, Batch 16900: Loss 1.5885900259017944
2024-09-01 01:22:00,428 - train_classifier_generate - INFO - Epoch 13, Batch 17000: Loss 1.5363444089889526
2024-09-01 01:22:01,147 - train_classifier_generate - INFO - Epoch 13, Batch 17100: Loss 1.5546456575393677
2024-09-01 01:22:01,857 - train_classifier_generate - INFO - Epoch 13, Batch 17200: Loss 1.4909132719039917
2024-09-01 01:22:02,687 - train_classifier_generate - INFO - Epoch 13, Batch 17300: Loss 1.5096596479415894
2024-09-01 01:22:03,422 - train_classifier_generate - INFO - Epoch 13, Batch 17400: Loss 1.5994118452072144
2024-09-01 01:22:04,154 - train_classifier_generate - INFO - Epoch 13, Batch 17500: Loss 1.6088790893554688
2024-09-01 01:22:04,947 - train_classifier_generate - INFO - Epoch 13, Batch 17600: Loss 1.5907398462295532
2024-09-01 01:22:05,665 - train_classifier_generate - INFO - Epoch 13, Batch 17700: Loss 1.6056557893753052
2024-09-01 01:22:06,413 - train_classifier_generate - INFO - Epoch 13, Batch 17800: Loss 1.8161346912384033
2024-09-01 01:22:07,175 - train_classifier_generate - INFO - Epoch 13, Batch 17900: Loss 1.6205401420593262
2024-09-01 01:22:07,929 - train_classifier_generate - INFO - Epoch 13, Batch 18000: Loss 1.6699856519699097
2024-09-01 01:22:08,696 - train_classifier_generate - INFO - Epoch 13, Batch 18100: Loss 1.6024692058563232
2024-09-01 01:22:09,444 - train_classifier_generate - INFO - Epoch 13, Batch 18200: Loss 1.5035392045974731
2024-09-01 01:22:10,134 - train_classifier_generate - INFO - Epoch 13, Batch 18300: Loss 1.6357965469360352
2024-09-01 01:22:10,925 - train_classifier_generate - INFO - Epoch 13, Batch 18400: Loss 1.7420912981033325
2024-09-01 01:22:11,633 - train_classifier_generate - INFO - Epoch 13, Batch 18500: Loss 1.7313956022262573
2024-09-01 01:22:12,325 - train_classifier_generate - INFO - Epoch 13, Batch 18600: Loss 1.6370179653167725
2024-09-01 01:22:13,090 - train_classifier_generate - INFO - Epoch 13, Batch 18700: Loss 1.6839656829833984
2024-09-01 01:22:13,818 - train_classifier_generate - INFO - Epoch 13, Batch 18800: Loss 1.6010370254516602
2024-09-01 01:22:14,594 - train_classifier_generate - INFO - Epoch 13, Batch 18900: Loss 1.6033964157104492
2024-09-01 01:22:15,350 - train_classifier_generate - INFO - Epoch 13, Batch 19000: Loss 1.5594446659088135
2024-09-01 01:22:16,089 - train_classifier_generate - INFO - Epoch 13, Batch 19100: Loss 1.6600103378295898
2024-09-01 01:22:16,838 - train_classifier_generate - INFO - Epoch 13, Batch 19200: Loss 1.733198642730713
2024-09-01 01:22:17,676 - train_classifier_generate - INFO - Epoch 13, Batch 19300: Loss 1.5159354209899902
2024-09-01 01:22:18,410 - train_classifier_generate - INFO - Epoch 13, Batch 19400: Loss 1.5583826303482056
2024-09-01 01:22:19,191 - train_classifier_generate - INFO - Epoch 13, Batch 19500: Loss 1.5221830606460571
2024-09-01 01:22:19,952 - train_classifier_generate - INFO - Epoch 13, Batch 19600: Loss 1.5319530963897705
2024-09-01 01:22:20,673 - train_classifier_generate - INFO - Epoch 13, Batch 19700: Loss 1.590575098991394
2024-09-01 01:22:21,489 - train_classifier_generate - INFO - Epoch 13, Batch 19800: Loss 1.5609662532806396
2024-09-01 01:22:22,219 - train_classifier_generate - INFO - Epoch 13, Batch 19900: Loss 1.6097084283828735
2024-09-01 01:22:23,019 - train_classifier_generate - INFO - Epoch 13, Batch 20000: Loss 1.5840493440628052
2024-09-01 01:22:23,800 - train_classifier_generate - INFO - Epoch 13, Batch 20100: Loss 1.551076889038086
2024-09-01 01:22:24,506 - train_classifier_generate - INFO - Epoch 13, Batch 20200: Loss 1.646567702293396
2024-09-01 01:22:25,292 - train_classifier_generate - INFO - Epoch 13, Batch 20300: Loss 1.6299641132354736
2024-09-01 01:22:26,054 - train_classifier_generate - INFO - Epoch 13, Batch 20400: Loss 1.6069592237472534
2024-09-01 01:22:26,799 - train_classifier_generate - INFO - Epoch 13, Batch 20500: Loss 1.5857138633728027
2024-09-01 01:22:27,576 - train_classifier_generate - INFO - Epoch 13, Batch 20600: Loss 1.6405506134033203
2024-09-01 01:22:28,325 - train_classifier_generate - INFO - Epoch 13, Batch 20700: Loss 1.5532840490341187
2024-09-01 01:22:29,058 - train_classifier_generate - INFO - Epoch 13, Batch 20800: Loss 1.656358003616333
2024-09-01 01:23:21,493 - train_classifier_generate - INFO - Epoch 14, Batch 0: Loss 1.5925004482269287
2024-09-01 01:23:22,185 - train_classifier_generate - INFO - Epoch 14, Batch 100: Loss 1.6430304050445557
2024-09-01 01:23:22,942 - train_classifier_generate - INFO - Epoch 14, Batch 200: Loss 1.5917267799377441
2024-09-01 01:23:23,707 - train_classifier_generate - INFO - Epoch 14, Batch 300: Loss 1.6015342473983765
2024-09-01 01:23:24,399 - train_classifier_generate - INFO - Epoch 14, Batch 400: Loss 1.6006886959075928
2024-09-01 01:23:25,175 - train_classifier_generate - INFO - Epoch 14, Batch 500: Loss 1.5419403314590454
2024-09-01 01:23:25,878 - train_classifier_generate - INFO - Epoch 14, Batch 600: Loss 1.6604089736938477
2024-09-01 01:23:26,609 - train_classifier_generate - INFO - Epoch 14, Batch 700: Loss 1.60543692111969
2024-09-01 01:23:27,373 - train_classifier_generate - INFO - Epoch 14, Batch 800: Loss 1.575142502784729
2024-09-01 01:23:28,076 - train_classifier_generate - INFO - Epoch 14, Batch 900: Loss 1.5212153196334839
2024-09-01 01:23:28,800 - train_classifier_generate - INFO - Epoch 14, Batch 1000: Loss 1.7384259700775146
2024-09-01 01:23:29,581 - train_classifier_generate - INFO - Epoch 14, Batch 1100: Loss 1.6428062915802002
2024-09-01 01:23:30,291 - train_classifier_generate - INFO - Epoch 14, Batch 1200: Loss 1.7091423273086548
2024-09-01 01:23:31,086 - train_classifier_generate - INFO - Epoch 14, Batch 1300: Loss 1.5825636386871338
2024-09-01 01:23:31,794 - train_classifier_generate - INFO - Epoch 14, Batch 1400: Loss 1.662581443786621
2024-09-01 01:23:32,543 - train_classifier_generate - INFO - Epoch 14, Batch 1500: Loss 1.5076360702514648
2024-09-01 01:23:33,311 - train_classifier_generate - INFO - Epoch 14, Batch 1600: Loss 1.649504542350769
2024-09-01 01:23:33,884 - train_classifier_generate - INFO - Epoch 14, Batch 1700: Loss 1.630116581916809
2024-09-01 01:23:34,559 - train_classifier_generate - INFO - Epoch 14, Batch 1800: Loss 1.5719963312149048
2024-09-01 01:23:35,348 - train_classifier_generate - INFO - Epoch 14, Batch 1900: Loss 1.5816783905029297
2024-09-01 01:23:36,086 - train_classifier_generate - INFO - Epoch 14, Batch 2000: Loss 1.6034321784973145
2024-09-01 01:23:36,808 - train_classifier_generate - INFO - Epoch 14, Batch 2100: Loss 1.6384706497192383
2024-09-01 01:23:37,506 - train_classifier_generate - INFO - Epoch 14, Batch 2200: Loss 1.5777698755264282
2024-09-01 01:23:38,259 - train_classifier_generate - INFO - Epoch 14, Batch 2300: Loss 1.6936379671096802
2024-09-01 01:23:38,993 - train_classifier_generate - INFO - Epoch 14, Batch 2400: Loss 1.6129920482635498
2024-09-01 01:23:39,763 - train_classifier_generate - INFO - Epoch 14, Batch 2500: Loss 1.6259764432907104
2024-09-01 01:23:40,438 - train_classifier_generate - INFO - Epoch 14, Batch 2600: Loss 1.5249989032745361
2024-09-01 01:23:41,157 - train_classifier_generate - INFO - Epoch 14, Batch 2700: Loss 1.536669373512268
2024-09-01 01:23:41,839 - train_classifier_generate - INFO - Epoch 14, Batch 2800: Loss 1.5818321704864502
2024-09-01 01:23:42,616 - train_classifier_generate - INFO - Epoch 14, Batch 2900: Loss 1.5696028470993042
2024-09-01 01:23:43,292 - train_classifier_generate - INFO - Epoch 14, Batch 3000: Loss 1.5093356370925903
2024-09-01 01:23:44,050 - train_classifier_generate - INFO - Epoch 14, Batch 3100: Loss 1.5820614099502563
2024-09-01 01:23:44,727 - train_classifier_generate - INFO - Epoch 14, Batch 3200: Loss 1.5772498846054077
2024-09-01 01:23:45,469 - train_classifier_generate - INFO - Epoch 14, Batch 3300: Loss 1.5147433280944824
2024-09-01 01:23:46,172 - train_classifier_generate - INFO - Epoch 14, Batch 3400: Loss 1.6223053932189941
2024-09-01 01:23:46,910 - train_classifier_generate - INFO - Epoch 14, Batch 3500: Loss 1.5886050462722778
2024-09-01 01:23:47,643 - train_classifier_generate - INFO - Epoch 14, Batch 3600: Loss 1.5918774604797363
2024-09-01 01:23:48,373 - train_classifier_generate - INFO - Epoch 14, Batch 3700: Loss 1.6777637004852295
2024-09-01 01:23:49,045 - train_classifier_generate - INFO - Epoch 14, Batch 3800: Loss 1.6585302352905273
2024-09-01 01:23:49,756 - train_classifier_generate - INFO - Epoch 14, Batch 3900: Loss 1.6061292886734009
2024-09-01 01:23:50,496 - train_classifier_generate - INFO - Epoch 14, Batch 4000: Loss 1.603403925895691
2024-09-01 01:23:51,270 - train_classifier_generate - INFO - Epoch 14, Batch 4100: Loss 1.534822702407837
2024-09-01 01:23:51,963 - train_classifier_generate - INFO - Epoch 14, Batch 4200: Loss 1.588088870048523
2024-09-01 01:23:52,707 - train_classifier_generate - INFO - Epoch 14, Batch 4300: Loss 1.503015160560608
2024-09-01 01:23:53,402 - train_classifier_generate - INFO - Epoch 14, Batch 4400: Loss 1.5399171113967896
2024-09-01 01:23:54,118 - train_classifier_generate - INFO - Epoch 14, Batch 4500: Loss 1.715461254119873
2024-09-01 01:23:54,905 - train_classifier_generate - INFO - Epoch 14, Batch 4600: Loss 1.8043153285980225
2024-09-01 01:23:55,702 - train_classifier_generate - INFO - Epoch 14, Batch 4700: Loss 1.7041220664978027
2024-09-01 01:23:56,289 - train_classifier_generate - INFO - Epoch 14, Batch 4800: Loss 1.5908591747283936
2024-09-01 01:23:57,028 - train_classifier_generate - INFO - Epoch 14, Batch 4900: Loss 1.5340126752853394
2024-09-01 01:23:57,754 - train_classifier_generate - INFO - Epoch 14, Batch 5000: Loss 1.5200037956237793
2024-09-01 01:23:58,424 - train_classifier_generate - INFO - Epoch 14, Batch 5100: Loss 1.5678449869155884
2024-09-01 01:23:59,232 - train_classifier_generate - INFO - Epoch 14, Batch 5200: Loss 1.6222786903381348
2024-09-01 01:23:59,962 - train_classifier_generate - INFO - Epoch 14, Batch 5300: Loss 1.5710760354995728
2024-09-01 01:24:00,806 - train_classifier_generate - INFO - Epoch 14, Batch 5400: Loss 1.5743694305419922
2024-09-01 01:24:01,612 - train_classifier_generate - INFO - Epoch 14, Batch 5500: Loss 1.5356848239898682
2024-09-01 01:24:02,426 - train_classifier_generate - INFO - Epoch 14, Batch 5600: Loss 1.6006721258163452
2024-09-01 01:24:03,236 - train_classifier_generate - INFO - Epoch 14, Batch 5700: Loss 1.6311564445495605
2024-09-01 01:24:03,966 - train_classifier_generate - INFO - Epoch 14, Batch 5800: Loss 1.591676115989685
2024-09-01 01:24:04,646 - train_classifier_generate - INFO - Epoch 14, Batch 5900: Loss 1.6322882175445557
2024-09-01 01:24:05,447 - train_classifier_generate - INFO - Epoch 14, Batch 6000: Loss 1.6526621580123901
2024-09-01 01:24:06,124 - train_classifier_generate - INFO - Epoch 14, Batch 6100: Loss 1.6496261358261108
2024-09-01 01:24:06,788 - train_classifier_generate - INFO - Epoch 14, Batch 6200: Loss 1.6618283987045288
2024-09-01 01:24:07,589 - train_classifier_generate - INFO - Epoch 14, Batch 6300: Loss 1.6034080982208252
2024-09-01 01:24:08,256 - train_classifier_generate - INFO - Epoch 14, Batch 6400: Loss 1.571411371231079
2024-09-01 01:24:08,990 - train_classifier_generate - INFO - Epoch 14, Batch 6500: Loss 1.738937258720398
2024-09-01 01:24:09,792 - train_classifier_generate - INFO - Epoch 14, Batch 6600: Loss 1.5023634433746338
2024-09-01 01:24:10,446 - train_classifier_generate - INFO - Epoch 14, Batch 6700: Loss 1.5805991888046265
2024-09-01 01:24:11,136 - train_classifier_generate - INFO - Epoch 14, Batch 6800: Loss 1.5172661542892456
2024-09-01 01:24:11,982 - train_classifier_generate - INFO - Epoch 14, Batch 6900: Loss 1.5814154148101807
2024-09-01 01:24:12,688 - train_classifier_generate - INFO - Epoch 14, Batch 7000: Loss 1.5902503728866577
2024-09-01 01:24:13,429 - train_classifier_generate - INFO - Epoch 14, Batch 7100: Loss 1.601302146911621
2024-09-01 01:24:14,168 - train_classifier_generate - INFO - Epoch 14, Batch 7200: Loss 1.653355360031128
2024-09-01 01:24:14,855 - train_classifier_generate - INFO - Epoch 14, Batch 7300: Loss 1.6037886142730713
2024-09-01 01:24:15,565 - train_classifier_generate - INFO - Epoch 14, Batch 7400: Loss 1.6352622509002686
2024-09-01 01:24:16,325 - train_classifier_generate - INFO - Epoch 14, Batch 7500: Loss 1.5315618515014648
2024-09-01 01:24:16,976 - train_classifier_generate - INFO - Epoch 14, Batch 7600: Loss 1.5509588718414307
2024-09-01 01:24:17,726 - train_classifier_generate - INFO - Epoch 14, Batch 7700: Loss 1.6227713823318481
2024-09-01 01:24:18,423 - train_classifier_generate - INFO - Epoch 14, Batch 7800: Loss 1.7984693050384521
2024-09-01 01:24:19,110 - train_classifier_generate - INFO - Epoch 14, Batch 7900: Loss 1.5647189617156982
2024-09-01 01:24:19,854 - train_classifier_generate - INFO - Epoch 14, Batch 8000: Loss 1.5863970518112183
2024-09-01 01:24:20,648 - train_classifier_generate - INFO - Epoch 14, Batch 8100: Loss 1.556872010231018
2024-09-01 01:24:21,373 - train_classifier_generate - INFO - Epoch 14, Batch 8200: Loss 1.6206610202789307
2024-09-01 01:24:22,175 - train_classifier_generate - INFO - Epoch 14, Batch 8300: Loss 1.6085692644119263
2024-09-01 01:24:22,932 - train_classifier_generate - INFO - Epoch 14, Batch 8400: Loss 1.49673593044281
2024-09-01 01:24:23,601 - train_classifier_generate - INFO - Epoch 14, Batch 8500: Loss 1.7028037309646606
2024-09-01 01:24:24,359 - train_classifier_generate - INFO - Epoch 14, Batch 8600: Loss 1.5497220754623413
2024-09-01 01:24:25,035 - train_classifier_generate - INFO - Epoch 14, Batch 8700: Loss 1.507460594177246
2024-09-01 01:24:25,719 - train_classifier_generate - INFO - Epoch 14, Batch 8800: Loss 1.6605762243270874
2024-09-01 01:24:26,495 - train_classifier_generate - INFO - Epoch 14, Batch 8900: Loss 1.5503487586975098
2024-09-01 01:24:27,027 - train_classifier_generate - INFO - Epoch 14, Batch 9000: Loss 1.783347725868225
2024-09-01 01:24:27,744 - train_classifier_generate - INFO - Epoch 14, Batch 9100: Loss 1.607393741607666
2024-09-01 01:24:28,412 - train_classifier_generate - INFO - Epoch 14, Batch 9200: Loss 1.5087156295776367
2024-09-01 01:24:29,137 - train_classifier_generate - INFO - Epoch 14, Batch 9300: Loss 1.6058279275894165
2024-09-01 01:24:29,842 - train_classifier_generate - INFO - Epoch 14, Batch 9400: Loss 1.536928415298462
2024-09-01 01:24:30,581 - train_classifier_generate - INFO - Epoch 14, Batch 9500: Loss 1.632629156112671
2024-09-01 01:24:31,266 - train_classifier_generate - INFO - Epoch 14, Batch 9600: Loss 1.6602976322174072
2024-09-01 01:24:31,953 - train_classifier_generate - INFO - Epoch 14, Batch 9700: Loss 1.6523743867874146
2024-09-01 01:24:32,749 - train_classifier_generate - INFO - Epoch 14, Batch 9800: Loss 1.542079210281372
2024-09-01 01:24:33,435 - train_classifier_generate - INFO - Epoch 14, Batch 9900: Loss 1.715848445892334
2024-09-01 01:24:34,135 - train_classifier_generate - INFO - Epoch 14, Batch 10000: Loss 1.5227910280227661
2024-09-01 01:24:34,924 - train_classifier_generate - INFO - Epoch 14, Batch 10100: Loss 1.4825382232666016
2024-09-01 01:24:35,596 - train_classifier_generate - INFO - Epoch 14, Batch 10200: Loss 1.5647857189178467
2024-09-01 01:24:36,275 - train_classifier_generate - INFO - Epoch 14, Batch 10300: Loss 1.6292948722839355
2024-09-01 01:24:37,132 - train_classifier_generate - INFO - Epoch 14, Batch 10400: Loss 1.6922791004180908
2024-09-01 01:24:37,826 - train_classifier_generate - INFO - Epoch 14, Batch 10500: Loss 1.5722938776016235
2024-09-01 01:24:38,598 - train_classifier_generate - INFO - Epoch 14, Batch 10600: Loss 1.4964063167572021
2024-09-01 01:24:39,374 - train_classifier_generate - INFO - Epoch 14, Batch 10700: Loss 1.7073050737380981
2024-09-01 01:24:40,065 - train_classifier_generate - INFO - Epoch 14, Batch 10800: Loss 1.7021684646606445
2024-09-01 01:24:40,748 - train_classifier_generate - INFO - Epoch 14, Batch 10900: Loss 1.61171555519104
2024-09-01 01:24:41,520 - train_classifier_generate - INFO - Epoch 14, Batch 11000: Loss 1.7094477415084839
2024-09-01 01:24:42,227 - train_classifier_generate - INFO - Epoch 14, Batch 11100: Loss 1.6777423620224
2024-09-01 01:24:42,961 - train_classifier_generate - INFO - Epoch 14, Batch 11200: Loss 1.6527153253555298
2024-09-01 01:24:43,659 - train_classifier_generate - INFO - Epoch 14, Batch 11300: Loss 1.5940754413604736
2024-09-01 01:24:44,335 - train_classifier_generate - INFO - Epoch 14, Batch 11400: Loss 1.6116752624511719
2024-09-01 01:24:45,086 - train_classifier_generate - INFO - Epoch 14, Batch 11500: Loss 1.7463443279266357
2024-09-01 01:24:45,867 - train_classifier_generate - INFO - Epoch 14, Batch 11600: Loss 1.5228182077407837
2024-09-01 01:24:46,577 - train_classifier_generate - INFO - Epoch 14, Batch 11700: Loss 1.6866910457611084
2024-09-01 01:24:47,412 - train_classifier_generate - INFO - Epoch 14, Batch 11800: Loss 1.5963361263275146
2024-09-01 01:24:48,104 - train_classifier_generate - INFO - Epoch 14, Batch 11900: Loss 1.6846044063568115
2024-09-01 01:24:48,987 - train_classifier_generate - INFO - Epoch 14, Batch 12000: Loss 1.5857343673706055
2024-09-01 01:24:49,745 - train_classifier_generate - INFO - Epoch 14, Batch 12100: Loss 1.627746343612671
2024-09-01 01:24:50,475 - train_classifier_generate - INFO - Epoch 14, Batch 12200: Loss 1.582137942314148
2024-09-01 01:24:51,255 - train_classifier_generate - INFO - Epoch 14, Batch 12300: Loss 1.7108008861541748
2024-09-01 01:24:51,935 - train_classifier_generate - INFO - Epoch 14, Batch 12400: Loss 1.6236624717712402
2024-09-01 01:24:52,551 - train_classifier_generate - INFO - Epoch 14, Batch 12500: Loss 1.810622215270996
2024-09-01 01:24:53,259 - train_classifier_generate - INFO - Epoch 14, Batch 12600: Loss 1.5827157497406006
2024-09-01 01:24:53,967 - train_classifier_generate - INFO - Epoch 14, Batch 12700: Loss 1.6642073392868042
2024-09-01 01:24:54,298 - train_classifier_generate - INFO - Epoch 14, Batch 12800: Loss 1.7221698760986328
2024-09-01 01:24:54,995 - train_classifier_generate - INFO - Epoch 14, Batch 12900: Loss 1.679697871208191
2024-09-01 01:24:55,757 - train_classifier_generate - INFO - Epoch 14, Batch 13000: Loss 1.4949092864990234
2024-09-01 01:24:56,406 - train_classifier_generate - INFO - Epoch 14, Batch 13100: Loss 1.6106383800506592
2024-09-01 01:24:57,106 - train_classifier_generate - INFO - Epoch 14, Batch 13200: Loss 1.607134461402893
2024-09-01 01:24:57,585 - train_classifier_generate - INFO - Epoch 14, Batch 13300: Loss 1.7479389905929565
2024-09-01 01:24:58,338 - train_classifier_generate - INFO - Epoch 14, Batch 13400: Loss 1.5791715383529663
2024-09-01 01:24:59,086 - train_classifier_generate - INFO - Epoch 14, Batch 13500: Loss 1.7967283725738525
2024-09-01 01:24:59,884 - train_classifier_generate - INFO - Epoch 14, Batch 13600: Loss 1.688808798789978
2024-09-01 01:25:00,669 - train_classifier_generate - INFO - Epoch 14, Batch 13700: Loss 1.7188611030578613
2024-09-01 01:25:01,423 - train_classifier_generate - INFO - Epoch 14, Batch 13800: Loss 1.6008309125900269
2024-09-01 01:25:02,095 - train_classifier_generate - INFO - Epoch 14, Batch 13900: Loss 1.6573209762573242
2024-09-01 01:25:02,958 - train_classifier_generate - INFO - Epoch 14, Batch 14000: Loss 1.6061915159225464
2024-09-01 01:25:03,720 - train_classifier_generate - INFO - Epoch 14, Batch 14100: Loss 1.7657181024551392
2024-09-01 01:25:04,476 - train_classifier_generate - INFO - Epoch 14, Batch 14200: Loss 1.5566585063934326
2024-09-01 01:25:05,166 - train_classifier_generate - INFO - Epoch 14, Batch 14300: Loss 1.6285775899887085
2024-09-01 01:25:05,934 - train_classifier_generate - INFO - Epoch 14, Batch 14400: Loss 1.5277841091156006
